[src-dst],min-cutsets
"[19, 22]","[[19], [22], [4, 5, 10], [4, 10, 25], [5, 10, 44], [5, 35, 44], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 25, 44], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[19, 23]","[[19], [23]]"
"[19, 24]","[[19], [24], [16, 44, 45], [16, 44, 49]]"
"[19, 25]","[[19], [25]]"
"[19, 26]","[[19], [26], [24, 49], [30, 34], [1, 30, 37], [1, 30, 49], [9, 28, 49], [13, 18, 24], [16, 28, 49], [16, 44, 49], [17, 18, 45], [17, 34, 45], [17, 45, 49], [18, 24, 25], [18, 24, 30], [18, 24, 45], [18, 30, 45], [24, 34, 45], [30, 45, 49], [30, 47, 49]]"
"[19, 27]","[[19], [27], [25, 44], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 25, 35], [4, 25, 39], [5, 6, 21], [5, 6, 22], [5, 7, 21], [5, 7, 22], [5, 10, 44], [5, 15, 21], [5, 15, 22], [5, 21, 44], [5, 22, 35], [5, 22, 38], [5, 22, 39], [5, 22, 44], [5, 35, 44], [6, 21, 32], [6, 21, 43], [7, 21, 32], [7, 21, 43], [15, 21, 32], [15, 21, 43]]"
"[19, 28]","[[19], [28]]"
"[19, 29]","[[19], [29], [0, 10, 28], [0, 12, 28], [0, 14, 28], [9, 10, 28], [9, 14, 28], [10, 16, 28], [10, 28, 42], [10, 28, 46], [14, 16, 28], [14, 28, 42], [14, 28, 46]]"
"[19, 30]","[[19], [30], [24, 49], [9, 28, 49], [13, 18, 24], [16, 28, 49], [16, 44, 49], [17, 18, 45], [17, 26, 45], [17, 34, 45], [17, 45, 49], [18, 24, 25], [18, 24, 45], [24, 26, 45], [24, 34, 45]]"
"[19, 31]","[[19], [31], [2, 5, 13], [2, 13, 32], [5, 13, 37], [5, 13, 49], [5, 25, 49], [13, 32, 37], [13, 32, 49], [25, 32, 49], [25, 44, 49]]"
"[19, 32]","[[19], [32], [4, 5, 31], [5, 21, 31], [5, 22, 31], [5, 31, 43], [5, 31, 44], [25, 31, 44], [25, 44, 49]]"
"[19, 33]","[[19], [33], [9, 24], [9, 28, 45], [9, 28, 49], [16, 23, 24], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49]]"
"[19, 34]","[[19], [34], [24, 49], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 23, 49], [9, 28, 49], [9, 45, 49], [13, 18, 24], [16, 23, 49], [16, 28, 49], [16, 44, 49], [16, 45, 49], [17, 45, 49], [18, 24, 25], [23, 33, 49], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49]]"
"[19, 35]","[[19], [35], [4, 5, 10], [4, 10, 22], [4, 10, 25], [4, 10, 39], [5, 10, 44], [10, 25, 44], [14, 25, 44], [16, 25, 44]]"
"[19, 36]","[[19], [36], [38, 48], [0, 14, 38], [6, 39, 48], [16, 25, 44], [22, 35, 48], [22, 39, 48]]"
"[19, 37]","[[19], [37], [2, 9, 49], [2, 16, 49], [2, 24, 49], [2, 34, 49], [2, 45, 49], [9, 25, 49], [16, 25, 49], [18, 24, 25], [18, 25, 45], [24, 25, 49], [25, 34, 49], [25, 45, 49]]"
"[19, 38]","[[19], [38], [6, 39, 48], [16, 25, 44], [22, 35, 48], [22, 39, 48], [25, 28, 44]]"
"[19, 39]","[[19], [39], [5, 10, 44], [5, 35, 44], [10, 25, 44], [14, 22, 35], [14, 25, 44], [16, 25, 44], [22, 35, 38], [22, 35, 44], [22, 35, 48], [25, 35, 44]]"
"[19, 40]","[[19], [40], [24, 49], [34, 37], [34, 41], [34, 49], [1, 9, 49], [1, 16, 49], [1, 26, 37], [1, 26, 49], [1, 30, 37], [1, 30, 49], [9, 23, 49], [9, 28, 49], [9, 45, 49], [9, 47, 49], [13, 18, 24], [16, 23, 49], [16, 28, 49], [16, 44, 49], [16, 45, 49], [16, 47, 49], [17, 45, 49], [18, 24, 25], [23, 33, 49], [26, 45, 49], [26, 47, 49], [30, 45, 49], [30, 47, 49], [33, 45, 49]]"
"[19, 41]","[[19], [41], [34, 37], [1, 26, 37], [1, 30, 37], [2, 24, 49], [2, 34, 49], [13, 18, 24], [13, 24, 49], [13, 34, 49], [18, 24, 25], [24, 25, 49], [24, 37, 49], [25, 34, 49]]"
"[19, 42]","[[19], [42], [16, 18, 44], [16, 24, 44], [16, 44, 45], [16, 44, 49], [23, 24, 46]]"
"[19, 43]","[[19], [43], [3, 21, 32], [5, 21, 31], [5, 22, 31], [5, 31, 44], [13, 21, 32], [18, 25, 44], [21, 25, 32], [21, 31, 32], [25, 31, 44], [25, 32, 44], [25, 44, 49]]"
"[19, 44]","[[19], [44]]"
"[19, 45]","[[19], [45], [24, 49], [9, 28, 49], [13, 18, 24], [16, 28, 49], [16, 44, 49], [18, 24, 25]]"
"[19, 46]","[[19], [46], [0, 28, 42], [10, 28, 42], [14, 28, 42]]"
"[19, 47]","[[19], [47], [1, 45], [24, 49], [45, 49], [9, 28, 49], [13, 18, 24], [13, 18, 45], [16, 28, 49], [16, 44, 49], [18, 24, 25], [18, 25, 45]]"
"[19, 48]","[[19], [48], [0, 14, 35], [0, 14, 38], [0, 14, 39], [0, 14, 44], [10, 16, 44], [14, 16, 44], [16, 25, 44]]"
"[19, 49]","[[19], [49], [13, 18, 24], [13, 18, 45], [18, 24, 25], [18, 25, 45]]"
"[20, 21]","[[20], [21], [3, 43], [5, 43], [25, 32, 43]]"
"[20, 22]","[[20], [22], [3, 43], [5, 43], [5, 6, 21], [5, 7, 21], [5, 15, 21], [5, 21, 27], [13, 32, 43], [25, 32, 43]]"
"[20, 23]","[[20], [23], [3, 43], [3, 5, 21], [3, 5, 22], [3, 5, 44], [3, 9, 28], [3, 16, 28], [3, 16, 44], [3, 21, 32], [3, 25, 44], [5, 21, 31], [5, 22, 31], [5, 31, 43], [5, 31, 44], [9, 24, 28], [9, 28, 31], [9, 28, 45], [9, 28, 49], [16, 24, 28], [16, 24, 44], [16, 28, 31], [16, 28, 45], [16, 28, 49], [16, 31, 44], [16, 44, 45], [16, 44, 49], [21, 31, 32], [25, 31, 44], [25, 44, 49], [31, 32, 43]]"
"[20, 24]","[[20], [24], [3, 43], [3, 21, 32], [4, 9, 45], [4, 9, 49], [4, 16, 45], [4, 16, 49], [4, 25, 49], [9, 21, 45], [9, 21, 49], [9, 22, 45], [9, 22, 49], [9, 23, 45], [9, 23, 49], [9, 28, 45], [9, 28, 49], [9, 43, 45], [9, 43, 49], [9, 44, 45], [9, 44, 49], [16, 21, 45], [16, 21, 49], [16, 22, 45], [16, 22, 49], [16, 23, 45], [16, 23, 49], [16, 28, 45], [16, 28, 49], [16, 43, 45], [16, 43, 49], [16, 44, 45], [16, 44, 49], [23, 33, 45], [23, 33, 49], [25, 44, 49]]"
"[20, 25]","[[20], [25], [3, 43], [3, 21, 32]]"
"[20, 26]","[[20], [26], [2, 49], [3, 32], [3, 43], [30, 34], [34, 45], [34, 49], [37, 49], [1, 30, 37], [1, 37, 45], [2, 5, 13], [2, 13, 18], [2, 13, 25], [2, 13, 32], [3, 5, 31], [3, 18, 31], [3, 25, 31], [3, 31, 49], [5, 11, 31], [5, 13, 37], [8, 31, 49], [11, 18, 31], [11, 25, 31], [11, 31, 32], [11, 31, 49], [13, 18, 37], [13, 25, 37], [13, 32, 37]]"
"[20, 27]","[[20], [27], [3, 43], [5, 43], [6, 21, 43], [7, 21, 43], [13, 32, 43], [15, 21, 43], [21, 22, 43], [21, 32, 43], [25, 32, 43]]"
"[20, 28]","[[20], [28], [3, 43], [3, 5, 21], [3, 5, 22], [3, 21, 32], [5, 21, 31], [5, 22, 31], [5, 31, 43], [10, 16, 44], [12, 16, 44], [14, 16, 44], [16, 21, 44], [16, 22, 44], [16, 29, 44], [16, 35, 44], [16, 43, 44], [21, 31, 32], [31, 32, 43]]"
"[20, 29]","[[20], [29], [3, 43], [10, 28], [12, 28], [14, 28], [3, 5, 21], [3, 5, 22], [3, 21, 32], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 13, 21], [5, 13, 22], [5, 13, 43], [5, 21, 25], [5, 21, 31], [5, 22, 25], [5, 22, 31], [5, 25, 43], [5, 31, 43], [10, 16, 44], [10, 25, 44], [12, 16, 44], [12, 25, 44], [13, 21, 32], [13, 32, 43], [14, 16, 44], [14, 25, 44], [21, 25, 32], [21, 31, 32], [25, 32, 43], [25, 35, 44], [31, 32, 43]]"
"[20, 30]","[[20], [30], [3, 43], [2, 3, 45], [2, 5, 13], [2, 9, 49], [2, 13, 25], [2, 16, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [3, 5, 31], [3, 5, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 26, 45], [3, 31, 45], [3, 32, 45], [3, 34, 45], [3, 37, 45], [5, 11, 31], [5, 13, 37], [5, 26, 45], [5, 34, 45], [9, 26, 45], [9, 34, 45], [9, 34, 49], [9, 37, 49], [11, 25, 31], [13, 25, 37], [16, 26, 45], [16, 34, 45], [16, 34, 49], [16, 37, 49], [17, 26, 45], [17, 34, 45], [19, 26, 45], [19, 34, 45], [24, 26, 45], [24, 34, 45], [24, 34, 49], [24, 37, 49], [25, 26, 45], [25, 34, 45], [25, 34, 49], [25, 37, 49], [26, 32, 45], [26, 33, 45], [32, 34, 45], [33, 34, 45], [33, 34, 49], [33, 37, 49]]"
"[20, 31]","[[20], [31], [3, 43], [3, 5, 32], [3, 13, 32], [3, 21, 32], [3, 25, 32]]"
"[20, 32]","[[20], [32], [3, 43]]"
"[20, 33]","[[20], [33], [3, 9], [3, 16], [3, 43], [9, 24], [9, 45], [9, 49], [16, 24], [16, 45], [16, 49], [2, 9, 13], [2, 13, 16], [3, 4, 25], [3, 21, 32], [3, 25, 44], [4, 25, 49], [9, 11, 31], [9, 13, 37], [11, 16, 31], [13, 16, 37], [25, 44, 49]]"
"[20, 34]","[[20], [34], [1, 37], [2, 49], [3, 43], [37, 49], [2, 5, 13], [2, 13, 18], [2, 13, 25], [3, 5, 31], [3, 5, 32], [3, 18, 31], [3, 18, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 31, 49], [3, 32, 49], [5, 11, 31], [5, 13, 37], [8, 31, 49], [11, 18, 31], [11, 25, 31], [11, 31, 49], [13, 18, 37], [13, 25, 37]]"
"[20, 35]","[[20], [35], [3, 43], [4, 10, 39], [4, 25, 39], [5, 10, 43], [5, 13, 43], [5, 25, 43], [5, 31, 43], [10, 32, 43], [13, 32, 43], [25, 32, 43], [31, 32, 43]]"
"[20, 36]","[[20], [36], [3, 43], [5, 43], [10, 38], [14, 38], [21, 38], [22, 38], [32, 43], [35, 38], [38, 43], [38, 48], [4, 6, 39], [4, 38, 39], [5, 6, 21], [5, 6, 22], [5, 7, 21], [5, 7, 22], [5, 15, 21], [5, 15, 22], [5, 21, 27], [5, 22, 27], [6, 10, 39], [6, 14, 39], [6, 21, 32], [6, 21, 39], [6, 22, 35], [6, 22, 39], [6, 35, 39], [6, 39, 43], [6, 39, 48], [7, 21, 32], [7, 22, 35], [7, 22, 39], [15, 21, 32], [15, 22, 35], [15, 22, 39], [21, 27, 32], [22, 27, 35], [22, 27, 39], [22, 35, 43], [22, 39, 43]]"
"[20, 37]","[[20], [37], [2, 49], [3, 43], [2, 5, 13], [2, 13, 18], [2, 13, 25], [3, 5, 31], [3, 5, 32], [3, 18, 31], [3, 18, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 31, 49], [3, 32, 49], [5, 11, 31], [8, 31, 49], [11, 25, 31], [11, 31, 49]]"
"[20, 38]","[[20], [38], [3, 43], [5, 43], [6, 39], [32, 43], [5, 6, 21], [5, 6, 22], [5, 7, 21], [5, 7, 22], [5, 15, 21], [5, 15, 22], [5, 21, 27], [5, 22, 27], [6, 21, 32], [6, 22, 35], [7, 21, 32], [7, 22, 35], [7, 22, 39], [15, 21, 32], [15, 22, 35], [15, 22, 39], [21, 27, 32], [22, 27, 35], [22, 27, 39], [22, 35, 43], [22, 39, 43]]"
"[20, 39]","[[20], [39], [3, 43], [5, 10, 43], [5, 13, 43], [5, 25, 43], [5, 31, 43], [5, 35, 43], [6, 22, 35], [7, 22, 35], [10, 32, 43], [13, 32, 43], [15, 22, 35], [22, 27, 35], [22, 35, 38], [22, 35, 43], [25, 32, 43], [31, 32, 43], [32, 35, 43]]"
"[20, 40]","[[20], [40], [1, 37], [2, 49], [3, 37], [3, 43], [13, 37], [34, 37], [34, 41], [37, 49], [2, 3, 41], [2, 5, 13], [2, 13, 18], [2, 13, 25], [2, 13, 41], [3, 5, 31], [3, 5, 32], [3, 18, 31], [3, 18, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 31, 41], [3, 31, 49], [3, 32, 41], [3, 32, 49], [5, 11, 31], [8, 31, 49], [11, 18, 31], [11, 25, 31], [11, 31, 37], [11, 31, 41], [11, 31, 49]]"
"[20, 41]","[[20], [41], [1, 37], [2, 49], [3, 43], [34, 37], [37, 49], [2, 5, 13], [2, 13, 18], [2, 13, 25], [3, 5, 31], [3, 5, 32], [3, 13, 37], [3, 18, 31], [3, 18, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [3, 31, 37], [3, 31, 49], [3, 32, 37], [3, 32, 49], [5, 11, 31], [5, 13, 37], [8, 31, 49], [11, 18, 31], [11, 25, 31], [11, 31, 49], [13, 18, 37], [13, 25, 37], [13, 32, 37]]"
"[20, 42]","[[20], [42], [3, 43], [3, 4, 5], [3, 4, 25], [3, 5, 21], [3, 5, 22], [3, 5, 44], [3, 9, 28], [3, 16, 28], [3, 16, 44], [3, 21, 32], [3, 25, 44], [4, 5, 31], [4, 25, 31], [4, 25, 49], [5, 21, 31], [5, 22, 31], [5, 31, 43], [5, 31, 44], [9, 24, 28], [9, 28, 31], [9, 28, 45], [9, 28, 49], [16, 24, 28], [16, 24, 44], [16, 28, 31], [16, 28, 45], [16, 28, 49], [16, 31, 44], [16, 44, 45], [16, 44, 49], [21, 31, 32], [23, 24, 28], [23, 24, 46], [25, 31, 44], [25, 44, 49], [31, 32, 43]]"
"[20, 43]","[[20], [43]]"
"[20, 44]","[[20], [44], [3, 43], [3, 5, 21], [3, 5, 22], [3, 21, 32], [4, 10, 19]]"
"[20, 45]","[[20], [45], [3, 43], [1, 9, 49], [1, 16, 49], [1, 24, 49], [2, 9, 49], [2, 16, 49], [2, 24, 49], [3, 9, 49], [3, 16, 49], [3, 21, 32], [3, 24, 49], [9, 34, 49], [9, 37, 49], [9, 47, 49], [16, 34, 49], [16, 37, 49], [16, 47, 49], [24, 34, 49], [24, 37, 49], [24, 47, 49]]"
"[20, 46]","[[20], [46], [3, 43], [0, 28, 42], [3, 5, 21], [3, 5, 22], [3, 21, 32], [5, 21, 31], [5, 22, 31], [5, 31, 43], [10, 28, 42], [14, 28, 42], [21, 28, 42], [21, 31, 32], [22, 28, 42], [28, 35, 42], [28, 42, 43], [31, 32, 43]]"
"[20, 47]","[[20], [47], [1, 45], [3, 43], [1, 9, 49], [1, 16, 49], [1, 24, 49], [1, 25, 49], [1, 33, 49], [2, 5, 13], [2, 9, 49], [2, 13, 25], [2, 16, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [2, 45, 49], [3, 5, 31], [3, 5, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [5, 11, 31], [5, 13, 37], [9, 34, 49], [9, 37, 49], [11, 25, 31], [13, 25, 37], [16, 34, 49], [16, 37, 49], [24, 34, 49], [24, 37, 49], [25, 34, 49], [25, 37, 49], [33, 34, 49], [33, 37, 49], [34, 45, 49], [37, 45, 49]]"
"[20, 48]","[[20], [48], [3, 43], [14, 38], [4, 10, 38], [5, 10, 43], [5, 13, 43], [5, 14, 43], [5, 25, 43], [5, 31, 43], [6, 10, 21], [6, 10, 22], [6, 10, 43], [6, 14, 21], [6, 14, 22], [6, 14, 39], [6, 14, 43], [7, 10, 22], [7, 14, 22], [10, 12, 38], [10, 15, 22], [10, 21, 38], [10, 22, 27], [10, 22, 38], [10, 22, 43], [10, 28, 38], [10, 29, 38], [10, 32, 43], [10, 38, 43], [10, 38, 44], [13, 32, 43], [14, 15, 22], [14, 22, 27], [14, 22, 43], [14, 32, 43], [25, 32, 43], [31, 32, 43]]"
"[20, 49]","[[20], [49], [3, 43], [2, 13, 18], [3, 21, 32], [13, 18, 37]]"
"[21, 22]","[[21], [22]]"
"[21, 23]","[[21], [23], [5, 22], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 9, 28], [5, 10, 44], [5, 12, 44], [5, 14, 44], [5, 16, 28], [5, 19, 28], [5, 28, 44], [5, 29, 44], [5, 35, 44], [9, 18, 28], [9, 24, 28], [9, 25, 28], [9, 28, 45], [9, 28, 49], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 18, 28], [16, 24, 28], [16, 25, 28], [16, 28, 45], [16, 28, 49], [18, 19, 28], [19, 25, 28], [22, 25, 44], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[21, 24]","[[21], [24], [5, 22], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 9, 28], [5, 10, 44], [5, 12, 44], [5, 14, 44], [5, 16, 28], [5, 19, 28], [5, 23, 44], [5, 28, 44], [5, 29, 44], [5, 35, 44], [9, 18, 28], [9, 25, 28], [9, 28, 45], [9, 28, 49], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 18, 28], [16, 25, 28], [16, 28, 45], [16, 28, 49], [18, 19, 28], [19, 25, 28], [22, 25, 44], [23, 25, 44], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[21, 25]","[[21], [25]]"
"[21, 26]","[[21], [26], [30, 34], [1, 30, 37], [2, 5, 22], [2, 5, 44], [2, 24, 49], [2, 25, 44], [2, 30, 49], [5, 22, 31], [5, 22, 32], [5, 22, 34], [5, 22, 37], [5, 22, 43], [5, 31, 44], [5, 32, 44], [5, 34, 44], [5, 37, 44], [5, 43, 44], [17, 34, 45], [24, 31, 49], [24, 32, 49], [24, 34, 45], [24, 34, 49], [24, 37, 49], [25, 31, 44], [25, 32, 44], [25, 34, 44], [25, 37, 44], [30, 31, 49], [30, 32, 49], [30, 37, 49]]"
"[21, 27]","[[21], [27]]"
"[21, 28]","[[21], [28], [5, 22], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 10, 44], [5, 14, 44], [5, 29, 44], [5, 35, 44], [10, 16, 44], [10, 25, 44], [14, 16, 44], [14, 25, 44], [16, 29, 44], [25, 29, 44], [25, 35, 44]]"
"[21, 29]","[[21], [29], [0, 12, 28], [0, 14, 28], [5, 6, 22], [5, 7, 22], [5, 10, 22], [5, 12, 22], [5, 14, 22], [5, 15, 22], [5, 22, 27], [5, 22, 35], [5, 22, 38], [5, 22, 39], [6, 10, 28], [6, 14, 28], [10, 22, 28], [10, 28, 38], [10, 28, 48], [12, 28, 48], [14, 22, 28], [14, 28, 38], [14, 28, 48]]"
"[21, 30]","[[21], [30], [5, 22], [5, 44], [24, 49], [1, 17, 45], [1, 24, 45], [4, 5, 10], [4, 5, 24], [4, 5, 35], [4, 5, 39], [4, 5, 45], [4, 25, 45], [5, 17, 45], [5, 18, 24], [5, 19, 24], [5, 19, 28], [5, 24, 45], [9, 28, 49], [13, 18, 24], [13, 25, 44], [16, 28, 49], [16, 44, 49], [17, 18, 45], [17, 25, 45], [17, 26, 45], [17, 34, 45], [17, 45, 49], [18, 24, 45], [22, 25, 45], [24, 25, 45], [24, 26, 45], [24, 34, 45], [25, 31, 44], [25, 32, 44], [25, 44, 45], [25, 44, 49]]"
"[21, 31]","[[21], [31], [3, 25, 32], [5, 13, 43], [5, 22, 43], [5, 25, 43], [25, 32, 43]]"
"[21, 32]","[[21], [32], [4, 5, 43], [5, 13, 43], [5, 19, 43], [5, 22, 43], [5, 25, 43], [5, 31, 43], [5, 43, 44]]"
"[21, 33]","[[21], [33], [5, 22], [9, 24], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 9, 23], [5, 9, 28], [5, 9, 44], [5, 10, 44], [5, 12, 44], [5, 14, 44], [5, 16, 23], [5, 16, 28], [5, 16, 44], [5, 19, 28], [5, 28, 44], [5, 29, 44], [5, 35, 44], [9, 18, 23], [9, 18, 28], [9, 23, 25], [9, 23, 45], [9, 23, 49], [9, 25, 28], [9, 25, 44], [9, 28, 45], [9, 28, 49], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 18, 23], [16, 18, 28], [16, 18, 44], [16, 23, 24], [16, 23, 25], [16, 23, 45], [16, 23, 49], [16, 24, 28], [16, 24, 44], [16, 25, 28], [16, 25, 44], [16, 28, 45], [16, 28, 49], [16, 44, 45], [16, 44, 49], [18, 19, 28], [19, 25, 28], [22, 25, 44], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[21, 34]","[[21], [34], [1, 2, 49], [1, 5, 37], [1, 18, 37], [1, 25, 37], [1, 26, 37], [1, 30, 37], [1, 31, 49], [1, 37, 45], [1, 37, 49], [2, 24, 49], [2, 45, 49], [2, 47, 49], [4, 5, 31], [4, 5, 43], [4, 25, 31], [5, 22, 31], [5, 22, 43], [5, 31, 44], [5, 43, 44], [22, 25, 31], [24, 31, 49], [24, 37, 49], [25, 31, 44], [31, 45, 49], [31, 47, 49], [37, 45, 49], [37, 47, 49]]"
"[21, 35]","[[21], [35], [4, 10, 39], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [5, 22, 38], [5, 22, 39]]"
"[21, 36]","[[21], [36], [38, 48], [0, 14, 38], [4, 10, 38], [4, 14, 38], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [5, 22, 38], [6, 39, 48], [10, 22, 38], [10, 28, 38], [10, 29, 38], [10, 38, 44], [14, 22, 38], [14, 28, 38], [14, 29, 38], [14, 38, 44]]"
"[21, 37]","[[21], [37], [2, 49], [5, 18, 43], [5, 22, 43], [5, 43, 49], [8, 31, 49]]"
"[21, 38]","[[21], [38], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [6, 10, 39], [6, 14, 39], [6, 39, 48]]"
"[21, 39]","[[21], [39], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [5, 22, 38], [6, 22, 35], [7, 22, 35], [15, 22, 35], [22, 27, 35], [22, 35, 38]]"
"[21, 40]","[[21], [40], [1, 37], [2, 49], [31, 49], [34, 37], [34, 41], [37, 49], [2, 13, 18], [4, 5, 31], [4, 5, 37], [4, 5, 43], [4, 25, 31], [4, 25, 37], [5, 18, 31], [5, 18, 37], [5, 18, 43], [5, 19, 31], [5, 19, 37], [5, 19, 43], [5, 22, 31], [5, 22, 37], [5, 22, 43], [5, 31, 44], [5, 37, 44], [5, 43, 44], [5, 43, 49], [13, 18, 31], [13, 18, 37], [18, 25, 31], [18, 25, 37], [19, 25, 31], [19, 25, 37], [22, 25, 31], [22, 25, 37], [25, 31, 44], [25, 37, 44], [32, 41, 49]]"
"[21, 41]","[[21], [41], [1, 37], [34, 37], [1, 2, 49], [2, 5, 49], [2, 9, 49], [2, 16, 49], [2, 19, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [2, 34, 49], [2, 45, 49], [2, 47, 49], [4, 5, 37], [4, 25, 37], [5, 18, 37], [5, 18, 43], [5, 19, 37], [5, 19, 43], [5, 22, 37], [5, 22, 43], [5, 37, 44], [5, 37, 49], [5, 43, 44], [5, 43, 49], [9, 37, 49], [16, 37, 49], [18, 25, 37], [19, 25, 37], [19, 37, 49], [22, 25, 37], [24, 37, 49], [25, 37, 44], [25, 37, 49], [33, 37, 49], [37, 45, 49], [37, 47, 49]]"
"[21, 42]","[[21], [42], [5, 22], [0, 9, 28], [0, 16, 28], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 22, 25], [4, 25, 35], [4, 25, 39], [5, 10, 44], [5, 14, 44], [5, 35, 44], [9, 10, 28], [9, 14, 28], [9, 22, 28], [9, 23, 46], [9, 28, 35], [9, 28, 46], [10, 16, 28], [10, 16, 44], [10, 25, 44], [14, 16, 28], [14, 16, 44], [14, 25, 44], [16, 22, 28], [16, 22, 44], [16, 23, 46], [16, 28, 35], [16, 28, 46], [16, 35, 44], [22, 25, 28], [22, 25, 44], [23, 24, 46], [23, 33, 46], [25, 35, 44]]"
"[21, 43]","[[21], [43]]"
"[21, 44]","[[21], [44], [4, 5, 10], [4, 10, 25], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [5, 22, 35], [5, 22, 38], [5, 22, 39]]"
"[21, 45]","[[21], [45], [24, 49], [5, 13, 22], [5, 22, 31], [5, 22, 32], [5, 22, 43], [5, 22, 49], [9, 28, 49], [16, 28, 49]]"
"[21, 46]","[[21], [46], [5, 22], [0, 9, 28], [0, 16, 28], [0, 28, 42], [4, 22, 25], [9, 22, 28], [16, 22, 28], [16, 22, 44], [22, 25, 28], [22, 25, 44], [22, 28, 42]]"
"[21, 47]","[[21], [47], [1, 45], [5, 22], [5, 44], [1, 24, 49], [2, 24, 49], [2, 45, 49], [4, 5, 10], [4, 5, 24], [4, 5, 35], [4, 5, 39], [4, 5, 45], [5, 18, 24], [5, 18, 45], [5, 19, 24], [5, 19, 28], [5, 19, 45], [5, 24, 49], [5, 45, 49], [24, 31, 49], [24, 32, 49], [24, 34, 49], [24, 37, 49], [25, 31, 44], [25, 32, 44], [31, 45, 49], [32, 45, 49], [34, 45, 49], [37, 45, 49]]"
"[21, 48]","[[21], [48], [0, 14, 38], [5, 6, 22], [5, 7, 22], [5, 15, 22], [5, 22, 27], [5, 22, 38], [10, 28, 38], [14, 28, 38], [14, 38, 44]]"
"[21, 49]","[[21], [49], [5, 22, 31], [5, 22, 43], [25, 31, 44]]"
"[22, 23]","[[22], [23], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 25, 35], [4, 25, 39], [5, 9, 28], [5, 10, 44], [5, 12, 44], [5, 14, 44], [5, 16, 28], [5, 19, 28], [5, 28, 44], [5, 29, 44], [5, 35, 44], [9, 18, 28], [9, 24, 28], [9, 25, 28], [9, 28, 45], [9, 28, 49], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 18, 28], [16, 24, 28], [16, 25, 28], [16, 28, 45], [16, 28, 49], [18, 19, 28], [19, 25, 28], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[22, 24]","[[22], [24], [4, 5, 10], [4, 5, 35], [4, 5, 39], [4, 10, 25], [4, 25, 35], [4, 25, 39], [5, 10, 44], [5, 12, 44], [5, 14, 44], [5, 19, 28], [5, 28, 44], [5, 29, 44], [5, 35, 44], [9, 18, 28], [9, 28, 45], [9, 28, 49], [10, 25, 44], [12, 25, 44], [14, 25, 44], [16, 18, 28], [16, 28, 45], [16, 28, 49], [18, 19, 28], [19, 25, 28], [25, 28, 44], [25, 29, 44], [25, 35, 44]]"
"[22, 25]","[[22], [25], [4, 5, 10], [5, 10, 44]]"
